학과,학번,연도,학기,과목번호,전산코드,과목명,학,교수명,졸업일자
전산학부,20142934,2015,3,HSS047,10.187,축구와 풋살,0,홍춘기,NULL
전산학부,20142934,2015,3,MSB200,42.2,경영학개론,3,성광제,NULL
전산학부,20142934,2015,3,HSS023,10.023,Advanced English Listening,1,제이슨 라포인트,NULL
전산학부,20142934,2015,3,HSS060,10.172,인성/리더십 I<7H Leadership>,0,정병창,NULL
전산학부,20142934,2016,1,CS320,36.32,프로그래밍언어,3,류석영,NULL
전산학부,20142934,2016,1,CS341,36.341,전산망 개론,4,"이영희, 문수복",NULL
전산학부,20142934,2016,1,CS457,36.457,웹기반 소프트웨어 개발,3,고인영,NULL
전산학부,20142934,2016,1,HSS024,10.024,Advanced English Writing,1,제이슨 라포인트,NULL
전산학부,20142934,2016,1,HSS022,10.022,English Presentation & Discussion,1,페트라 글리드로,NULL
전산학부,20142934,2016,3,HSS138,10.138,외국인을 위한 한국역사와 문화,3,윤교찬,NULL
전산학부,20142934,2016,3,HSS150,10.15,정치학 개론,3,박현석,NULL
전산학부,20142934,2016,3,STP316,19.316,공공정책의 윤리학,3,그랜트 피셔,NULL
전산학부,20142934,2016,3,CS360,36.36,데이타베이스 개론,3,김명호,NULL
전산학부,20142937,2014,3,MSB200,42.2,경영학개론,3,이홍규,NULL
전산학부,20142937,2014,3,HSS091,10.091,신나는 대학생활,0,김은경,NULL
전산학부,20142937,2014,3,ECN201,A4.201,미시경제학 원론,3,이덕희,NULL
전산학부,20142937,2014,3,HSS006,10.108,초급한국어 I,3,이은영,NULL
전산학부,20142937,2014,3,BS120,21.12,일반생물학,3,손종우,NULL
전산학부,20142937,2014,3,CS101,36.101,프로그래밍기초,3,김동준,NULL
전산학부,20142937,2015,1,CS300,36.3,알고리즘 개론,3,에릭 비고다,NULL
전산학부,20142937,2015,1,MSB236,42.236,마케팅,3,김혜진,NULL
전산학부,20142937,2015,1,HSS090,10.09,즐거운 대학생활,0,이익진,NULL
전산학부,20142937,2015,1,CS206,36.206,데이타구조,3,이윤준,NULL
전산학부,20142937,2015,1,HSS041,10.181,수영,0,김광옥,NULL
전산학부,20142937,2015,1,HSS047,10.187,축구와 풋살,0,홍춘기,NULL
전산학부,20142937,2015,1,CS204,36.204,이산구조,3,"정진완, 최성희",NULL
전산학부,20142937,2015,1,HSS022,10.022,English Presentation & Discussion,1,크리스토퍼 휴즈,NULL
전산학부,20142937,2015,1,HSS062,10.174,인성/리더십 III<한국문화체험>,0,리더십센터,NULL
전산학부,20142937,2015,3,HSS127,10.235,Ethics,3,박우석,NULL
전산학부,20142937,2015,3,CS220,36.22,프로그래밍의 이해,3,한태숙,NULL
전산학부,20142937,2015,3,CS230,36.23,시스템프로그래밍,3,김동준,NULL
전산학부,20142937,2015,3,MSB204,42.204,기술경영개론,3,김원준,NULL
전산학부,20142937,2015,3,MSB237,42.237,경영정보개론,3,조항정,NULL
전산학부,20142937,2015,3,MSB316,42.316,거시경제학,3,민홍기,NULL
전산학부,20142937,2016,1,CS211,36.211,디지탈시스템 및 실험,4,맹승렬,NULL
전산학부,20142937,2016,1,CS220,36.22,프로그래밍의 이해,3,한태숙,NULL
전산학부,20142937,2016,1,CS311,36.311,전산기조직,3,윤현수,NULL
전산학부,20142937,2016,1,MSB235,42.235,재무관리,3,엄재용,NULL
전산학부,20142937,2016,1,MSB337,42.337,정보기술경영,3,이철호,NULL
전산학부,20142937,2016,3,CS320,36.32,프로그래밍언어,3,류석영,NULL
전산학부,20142937,2016,3,CS330,36.33,운영체제 및 실험,4,송준화,NULL
전산학부,20142937,2016,3,MSB341,42.341,경영과학론,3,최문기,NULL
전산학부,20142937,2016,3,MSB360,42.36,R&D프로젝트관리론,3,김원준,NULL
전산학부,20142937,2016,3,PH141,20.141,일반물리학 I,3,조성재,NULL
전산학부,20142942,2014,3,CH101,23.101,일반화학 I,3,뷰글라스,NULL
전산학부,20142942,2014,3,MAS100,25.1,대학수학,3,안드레아스 홈슨,NULL
전산학부,20142942,2014,3,HSS091,10.091,신나는 대학생활,0,김은경,NULL
전산학부,20142942,2014,3,HSS006,10.108,초급한국어 I,3,이은영,NULL
전산학부,20142942,2014,3,PH141,20.141,일반물리학 I,3,조성재,NULL
전산학부,20142942,2014,3,BS120,21.12,일반생물학,3,손종우,NULL
전산학부,20142942,2014,3,CH102,23.102,일반화학실험 I,1,송현준,NULL
전산학부,20142942,2014,3,HSS011,10.009,Intermediate English Reading & Writing,2,톰슨,NULL
전산학부,20142942,2015,1,HSS193,10.167,초급한국어 II,3,이은영,NULL
전산학부,20142942,2015,1,MAS102,25.102,미적분학Ⅱ,3,이성연,NULL
전산학부,20142942,2015,1,CS300,36.3,알고리즘 개론,3,에릭 비고다,NULL
전산학부,20142942,2015,1,HSS090,10.09,즐거운 대학생활,0,이익진,NULL
전산학부,20142942,2015,1,HSS025,10.025,Advanced English Reading,1,임진아,NULL
전산학부,20142942,2015,1,CS109,36.109,프로그래밍 실습,3,정지원,NULL
전산학부,20142942,2015,1,CS206,36.206,데이타구조,3,강성원,NULL
전산학부,20142942,2015,1,HSS010,10.01,Intermediate English Speaking & Listening,2,톰슨,NULL
전산학부,20142942,2015,3,HSS491,10.401,중급한국어 I,3,윤정기,NULL
전산학부,20142942,2015,3,CS220,36.22,프로그래밍의 이해,3,한태숙,NULL
전산학부,20142942,2015,3,CS230,36.23,시스템프로그래밍,3,김동준,NULL
전산학부,20142942,2015,3,HSS023,10.023,Advanced English Listening,1,호간,NULL
전산학부,20142942,2015,3,HSS022,10.022,English Presentation & Discussion,1,크리스토퍼 휴즈,NULL
전산학부,20142942,2015,3,PH151,20.151,일반물리학실험Ⅰ,1,공홍진,NULL
전산학부,20142942,2015,3,CS101,36.101,프로그래밍기초,3,이영희,NULL
전산학부,20142942,2016,3,HSS101,10.112,과학기술과 철학,3,그랜트 피셔,NULL
전산학부,20142942,2016,3,NQE101,33.101,원자력과 양자의 세계,3,"류호진, 장동찬",NULL
전산학부,20142942,2016,3,CS310,36.31,내장형 컴퓨터 시스템,4,맹승렬,NULL
전산학부,20142942,2016,3,CS320,36.32,프로그래밍언어,3,류석영,NULL
전산학부,20142942,2016,3,MAS109,25.109,선형대수학개론,3,엄상일,NULL
전산학부,20142942,2016,3,CS408,36.408,전산학 프로젝트,3,백종문,NULL
전산학부,20142942,2016,3,HSS050,10.05,댄스스포츠,0,이수연,NULL
전산학부,20142942,2016,3,CS492,36.492,전산학특강<크라우드소싱>,3,김주호,NULL
전산학부,20142956,2014,3,HSS171,10.122,Understanding English Literature,3,유정화,NULL
전산학부,20142956,2014,3,CH101,23.101,일반화학 I,3,뷰글라스,NULL
전산학부,20142956,2014,3,MAS101,25.101,미적분학 I,3,진교택,NULL
전산학부,20142956,2014,3,HSS091,10.091,신나는 대학생활,0,김지한,NULL
전산학부,20142956,2014,3,HSS006,10.108,초급한국어 I,3,이은영,NULL
전산학부,20142956,2014,3,PH141,20.141,일반물리학 I,3,조성재,NULL
전산학부,20142956,2014,3,CH102,23.102,일반화학실험 I,1,뷰글라스,NULL
전산학부,20142956,2014,3,PH151,20.151,일반물리학실험Ⅰ,1,강명수,NULL
전산학부,20142956,2014,3,CS101,36.101,프로그래밍기초,3,이기혁,NULL
전산학부,20142956,2015,1,HSS193,10.167,초급한국어 II,3,이은영,NULL
전산학부,20142956,2015,1,HSS271,10.224,British and American Novel,3,조애리,NULL
전산학부,20142956,2015,1,MAS102,25.102,미적분학Ⅱ,3,이성연,NULL
전산학부,20142956,2015,1,HSS090,10.09,즐거운 대학생활,0,김세윤,NULL
전산학부,20142956,2015,1,HSS051,10.051,체력육성,0,강성우,NULL
전산학부,20142956,2015,1,ID212,32.212,입체디자인,3,이우훈,NULL
전산학부,20142956,2015,1,CS204,36.204,이산구조,3,"정진완, 최성희",NULL
전산학부,20142956,2015,1,CS206,36.206,데이타구조,3,강성원,NULL
전산학부,20142956,2015,1,HSS060,10.172,인성/리더십 I<7H Leadership>,0,김정원,NULL
전산학부,20142956,2015,3,HSS491,10.401,중급한국어 I,3,윤정기,NULL
전산학부,20142956,2015,3,ID216,32.216,제품디자인공학,3,배석형,NULL
전산학부,20142956,2015,3,NQE101,33.101,원자력과 양자의 세계,3,"류호진, 장동찬",NULL
전산학부,20142956,2015,3,CS220,36.22,프로그래밍의 이해,3,한태숙,NULL
전산학부,20142956,2015,3,CS300,36.3,알고리즘 개론,3,최성희,NULL
전산학부,20142956,2015,3,MAE107,40.107,창공과 우주,3,이정률,NULL
전산학부,20142956,2015,3,ID308,32.308,인터랙션 디자인,3,남택진,NULL
전산학부,20142956,2016,3,HSS138,10.138,외국인을 위한 한국역사와 문화,3,윤교찬,NULL
전산학부,20142956,2016,3,HSS301,10.332,철학 특강 <논리학의 역사>,3,박우석,NULL
전산학부,20142956,2016,3,CS230,36.23,시스템프로그래밍,3,허재혁,NULL
전산학부,20142956,2016,3,CS452,36.452,비즈니스 프로세스 설계 및 관리,3,박준성,NULL
전산학부,20142956,2016,3,HSS050,10.05,댄스스포츠,0,이수연,NULL
전산학부,20142956,2016,3,ID430,32.43,디자인특강Ⅴ<소프트웨어 프로토타이핑>,3,안드리아,NULL
전산학부,20142956,2016,3,CS492,36.492,전산학특강<크라우드소싱>,3,김주호,NULL
전산학부,20142956,2016,3,MAS109,25.109,선형대수학개론,3,브렌든 루니,NULL
전산학부,20142956,2016,3,BS120,21.12,일반생물학,3,데이비드 헬프만,NULL
전산학부,20152019,2015,1,HSS070,10.179,윤리 및 안전 II,0,담당교수미정,NULL
전산학부,20152019,2015,1,HSS203,10.218,Environmentalism: A History Survey,3,마이클박,NULL
전산학부,20152019,2015,1,STP230,19.23,Science and Technology Policy,3,김소영,NULL
전산학부,20152019,2015,1,CS300,36.3,알고리즘 개론,3,에릭 비고다,NULL
전산학부,20152019,2015,1,HSS090,10.09,즐거운 대학생활,0,김세윤,NULL
전산학부,20152019,2015,1,CS206,36.206,데이타구조,3,이윤준,NULL
전산학부,20152019,2015,1,CS204,36.204,이산구조,3,"정진완, 최성희",NULL
전산학부,20152019,2015,1,HSS041,10.181,수영,0,김광옥,NULL
전산학부,20152019,2015,2,CS495,36.495,개별연구,1,현순주,NULL
전산학부,20152019,2015,3,HSS211,10.256,English Structure and Grammar,3,손근원,NULL
전산학부,20152019,2015,3,STP316,19.316,공공정책의 윤리학,3,그랜트 피셔,NULL
전산학부,20152019,2015,3,CS220,36.22,프로그래밍의 이해,3,한태숙,NULL
전산학부,20152019,2015,3,CS230,36.23,시스템프로그래밍,3,김동준,NULL
전산학부,20152019,2015,3,HSS091,10.091,신나는 대학생활,0,김세윤,NULL
전산학부,20152019,2015,3,HSS040,10.18,배드민턴,0,최영철,NULL
전산학부,20152019,2015,3,HSS006,10.108,초급한국어 I,3,윤정기,NULL
전산학부,20152019,2015,3,BS120,21.12,일반생물학,3,서재명,NULL
전산학부,20152019,2015,3,HSS060,10.172,인성/리더십 I<7H Leadership>,0,정병창,NULL
전산학부,20152019,2016,1,STP215,19.215,Utopia and Dystopia,3,그랜트 피셔,NULL
전산학부,20152019,2016,1,CS341,36.341,전산망 개론,4,"이영희, 문수복",NULL
전산학부,20152019,2016,1,CS442,36.442,모바일 컴퓨팅과 응용,3,이성주,NULL
전산학부,20152019,2016,1,MAS250,25.25,확률및통계,3,김성호,NULL
전산학부,20152019,2016,1,EE495,35.495,개별연구,1,한동수,NULL
전산학부,20152019,2016,3,HSS193,10.167,초급한국어 II,3,이은영,NULL
전산학부,20152019,2016,3,HSS322,13.322,음악과 뇌,3,이경면,NULL
전산학부,20152019,2016,3,EE312,35.312,컴퓨터구조개론,3,박인철,NULL
전산학부,20152019,2016,3,CS360,36.36,데이타베이스 개론,3,김명호,NULL
전산학부,20152019,2016,3,URP495,8.495,URP(학부생연구참여)(A),3,한동수,NULL
전산학부,20152019,2016,3,CS408,36.408,전산학 프로젝트,3,최옥주,NULL
전산학부,20152023,2015,1,HSS070,10.179,윤리 및 안전 II,0,담당교수미정,NULL
전산학부,20152023,2015,1,HSS090,10.09,즐거운 대학생활,0,김정훈,NULL
전산학부,20152023,2015,1,CS101,36.101,프로그래밍기초,3,문수복,NULL
전산학부,20152023,2015,1,CH102,23.102,일반화학실험 I,1,이억균,NULL
전산학부,20152023,2015,1,PH141,20.141,일반물리학 I,3,윤춘섭,NULL
전산학부,20152023,2015,1,HSS190,10.1,새내기 세미나 1<산업 및 시스템공학과>,1,김희영,NULL
전산학부,20152023,2015,1,CH101,23.101,일반화학 I,3,이억균,NULL
전산학부,20152023,2015,1,MAS101,25.101,미적분학 I,3,곽도영,NULL
전산학부,20152023,2015,1,PH151,20.151,일반물리학실험Ⅰ,1,염도준,NULL
전산학부,20152023,2015,1,HSS010,10.01,Intermediate English Speaking & Listening,2,애니 임,NULL
전산학부,20152023,2015,1,HSS062,10.174,"인성/리더십 III<발명하는 잡스, 창업하는 에디슨>",0,김창헌 외,NULL
전산학부,20152023,2015,2,HSS239,13.119,Security and Economy in East Asia,3,박현석,NULL
전산학부,20152023,2015,3,HSS120,10.12,Understanding Korean Cinema,3,다니엘 마틴,NULL
전산학부,20152023,2015,3,HSS276,13.276,Comic Books and American Cinema,3,다니엘 마틴,NULL
전산학부,20152023,2015,3,CS220,36.22,프로그래밍의 이해,3,한태숙,NULL
전산학부,20152023,2015,3,HSS091,10.091,신나는 대학생활,0,김정훈,NULL
전산학부,20152023,2015,3,PH142,20.142,일반 물리학 II,3,조성재,NULL
전산학부,20152023,2015,3,HSS022,10.022,English Presentation & Discussion,1,크리스토퍼 휴즈,NULL
전산학부,20152023,2015,3,MAS102,25.102,미적분학Ⅱ,3,슈바이처,NULL
전산학부,20152023,2015,3,HSS189,10.11,새내기 세미나 2<전산학부>,1,이영희,NULL
전산학부,20152023,2015,3,BS120,21.12,일반생물학,3,최준호,NULL
전산학부,20152023,2016,1,MSB204,42.204,기술경영개론,3,김원준,NULL
전산학부,20152023,2016,1,MAS109,25.109,선형대수학개론,3,브렌든 루니,NULL
전산학부,20152023,2016,1,CS204,36.204,이산구조,3,박진아,NULL
전산학부,20152023,2016,1,CS206,36.206,데이타구조,3,오혜연,NULL
전산학부,20152023,2016,2,CS496,36.496,세미나,1,류석영,NULL
전산학부,20152025,2015,1,HSS070,10.179,윤리 및 안전 II,0,담당교수미정,NULL
전산학부,20152025,2015,1,HSS090,10.09,즐거운 대학생활,0,김동주,NULL
전산학부,20152025,2015,1,PH141,20.141,일반물리학 I,3,공홍진,NULL
전산학부,20152025,2015,1,BS120,21.12,일반생물학,3,김대수,NULL
전산학부,20152025,2015,1,CH102,23.102,일반화학실험 I,1,송현준,NULL
전산학부,20152025,2015,1,CH101,23.101,일반화학 I,3,이억균,NULL
전산학부,20152025,2015,1,MAS101,25.101,미적분학 I,3,구자경,NULL
전산학부,20152025,2015,1,HSS190,10.1,새내기 세미나 1<전산학과>,1,이영희,NULL
전산학부,20152025,2015,1,PH151,20.151,일반물리학실험Ⅰ,1,안재욱,NULL
전산학부,20152025,2015,1,HSS010,10.01,Intermediate English Speaking & Listening,2,위틀,NULL
전산학부,20152025,2015,3,HSS091,10.091,신나는 대학생활,0,김동주,NULL
전산학부,20152025,2015,3,HSS011,10.009,Intermediate English Reading & Writing,2,크리스토퍼 휴즈,NULL
전산학부,20152025,2015,3,CH103,23.103,일반화학Ⅱ,3,김봉수,NULL
전산학부,20152025,2015,3,CS101,36.101,프로그래밍기초,3,김순태,NULL
전산학부,20152025,2015,3,HSS062,10.174,인성/리더십 III<전자음악과 디제잉>,0,남석현 외,NULL
전산학부,20152025,2015,3,MAS102,25.102,미적분학Ⅱ,3,구자경,NULL
전산학부,20152025,2015,3,MAS109,25.109,선형대수학개론,3,김동수,NULL
전산학부,20152025,2015,3,HSS189,10.11,새내기 세미나 2<화학과>,1,정용원,NULL
전산학부,20152025,2016,1,CS202,36.202,문제해결기법,3,신성용,NULL
전산학부,20152025,2016,1,CS300,36.3,알고리즘 개론,3,최성희,NULL
전산학부,20152025,2016,1,IE101,31.101,OR개론,3,김세헌,NULL
전산학부,20152025,2016,1,CS204,36.204,이산구조,3,최광무,NULL
전산학부,20152025,2016,1,CS206,36.206,데이타구조,3,오혜연,NULL
전산학부,20152025,2016,1,HSS023,10.023,Advanced English Listening,1,애니 임,NULL
전산학부,20152025,2016,2,HSS025,10.025,Advanced English Reading,1,레드펀,NULL
전산학부,20152025,2016,3,CS230,36.23,시스템프로그래밍,3,허재혁,NULL
전산학부,20152025,2016,3,CS311,36.311,전산기조직,3,김순태,NULL
전산학부,20152025,2016,3,CS320,36.32,프로그래밍언어,3,류석영,NULL
전산학부,20152025,2016,3,CS322,36.322,형식언어및오토마타,3,최광무,NULL
전산학부,20152025,2016,3,PH142,20.142,일반 물리학 II,3,김은성,NULL
전산학부,20152026,2015,1,HSS070,10.179,윤리 및 안전 II,0,담당교수미정,NULL
전산학부,20152026,2015,1,CS300,36.3,알고리즘 개론,3,에릭 비고다,NULL
전산학부,20152026,2015,1,CS500,36.5,알고리즘설계와해석,3,정지원,NULL
전산학부,20152026,2015,1,HSS090,10.09,즐거운 대학생활,0,이정익,NULL
전산학부,20152026,2015,1,HSS062,10.174,인성/리더십 III<풍물(장구)>,0,이민호 외,NULL
전산학부,20152026,2015,1,PH141,20.141,일반물리학 I,3,조용훈,NULL
전산학부,20152026,2015,1,CH101,23.101,일반화학 I,3,이억균,NULL
전산학부,20152026,2015,1,CH102,23.102,일반화학실험 I,1,김우연,NULL
전산학부,20152026,2015,1,HSS010,10.01,Intermediate English Speaking & Listening,2,레드펀,NULL
전산학부,20152026,2015,3,CS320,36.32,프로그래밍언어,3,류석영,NULL
전산학부,20152026,2015,3,HSS091,10.091,신나는 대학생활,0,이정익,NULL
전산학부,20152026,2015,3,MAS480,25.48,"수학특강<알고리즘,확률,그리고 계산>",3,정지원,NULL
전산학부,20152026,2015,3,CS495,36.495,개별연구,1,정지원,NULL
전산학부,20152026,2015,3,PH142,20.142,일반 물리학 II,3,양찬호,NULL
전산학부,20152026,2015,3,HSS011,10.009,Intermediate English Reading & Writing,2,위틀,NULL
전산학부,20152026,2015,3,PH151,20.151,일반물리학실험Ⅰ,1,공홍진,NULL
전산학부,20152026,2015,4,HSS332,10.341,Special Topics in Social Sciences<사랑과 결혼 그리고 법>,3,배덕현,NULL
전산학부,20152026,2016,1,CS230,36.23,시스템프로그래밍,3,김대영,NULL
전산학부,20152026,2016,1,CS402,36.402,전산논리학개론,3,유신,NULL
전산학부,20152026,2016,1,HSS050,10.05,댄스스포츠,0,이수연,NULL
전산학부,20152026,2016,1,HSS362,10.321,Special Lectures on Art<예술과 종교>,3,박영아,NULL
전산학부,20152026,2016,1,MAS250,25.25,확률및통계,3,황강욱,NULL
전산학부,20152026,2016,1,CS206,36.206,데이타구조,3,오혜연,NULL
전산학부,20152026,2016,1,HSS022,10.022,English Presentation & Discussion,1,페트라 글리드로,NULL
전산학부,20152026,2016,1,HSS023,10.023,Advanced English Listening,1,페트라 글리드로,NULL
전산학부,20152026,2016,2,BS120,21.12,일반생물학,3,서성배,NULL
전산학부,20152026,2016,2,HSS025,10.025,Advanced English Reading,1,레드펀,NULL
전산학부,20152026,2016,3,HSS376,10.376,음악현상의 이해,3,김정진,NULL
전산학부,20152026,2016,3,CS311,36.311,전산기조직,3,김순태,NULL
전산학부,20152026,2016,3,CS322,36.322,형식언어및오토마타,3,최광무,NULL
전산학부,20152026,2016,3,CS341,36.341,전산망 개론,4,이성주,NULL
전산학부,20152026,2016,3,CS453,36.453,소프트웨어 테스팅 자동화 기법,3,김문주,NULL
전산학부,20152035,2015,1,HSS070,10.179,윤리 및 안전 II,0,담당교수미정,NULL
전산학부,20152035,2015,1,PH101,20.101,대학물리,3,문희태,NULL
전산학부,20152035,2015,1,HSS090,10.09,즐거운 대학생활,0,백세범,NULL
전산학부,20152035,2015,1,CS101,36.101,프로그래밍기초,3,문수복,NULL
전산학부,20152035,2015,1,CH101,23.101,일반화학 I,3,최병석,NULL
전산학부,20152035,2015,1,MAS101,25.101,미적분학 I,3,구자경,NULL
전산학부,20152035,2015,1,PH151,20.151,일반물리학실험Ⅰ,1,윤춘섭,NULL
전산학부,20152035,2015,1,HSS010,10.01,Intermediate English Speaking & Listening,2,레드펀,NULL
전산학부,20152035,2015,1,CH102,23.102,일반화학실험 I,1,이억균,NULL
전산학부,20152035,2015,3,HSS114,10.114,"한글, 문자, 문명",3,시정곤,NULL
전산학부,20152035,2015,3,HSS091,10.091,신나는 대학생활,0,이수현,NULL
전산학부,20152035,2015,3,HSS062,10.174,인성/리더십 III<애니메이션>,0,김창윤 외,NULL
전산학부,20152035,2015,3,HSS070,10.179,윤리 및 안전 II,0,http://eethics.kaist.ac.kr/,NULL
전산학부,20152035,2015,3,BS120,21.12,일반생물학,3,김인준,NULL
전산학부,20152035,2015,3,PH142,20.142,일반 물리학 II,3,윤태영,NULL
전산학부,20152035,2015,3,CH103,23.103,일반화학Ⅱ,3,최병석,NULL
전산학부,20152035,2015,3,MAS102,25.102,미적분학Ⅱ,3,구자경,NULL
전산학부,20152035,2015,3,HSS011,10.009,Intermediate English Reading & Writing,2,레드펀,NULL
전산학부,20152035,2016,1,BS311,21.311,동물 다양성,3,황성진,NULL
전산학부,20152035,2016,1,MAS109,25.109,선형대수학개론,3,브렌든 루니,NULL
전산학부,20152035,2016,1,CS109,36.109,프로그래밍 실습,3,류석영,NULL
전산학부,20152035,2016,1,CS204,36.204,이산구조,3,박진아,NULL
전산학부,20152035,2016,1,CS206,36.206,데이타구조,3,오혜연,NULL
전산학부,20152035,2016,3,HSS305,13.109,세계문화 특강 <일본>,3,곽형덕,NULL
전산학부,20152035,2016,3,CS202,36.202,문제해결기법,3,신성용,NULL
전산학부,20152035,2016,3,CS300,36.3,알고리즘 개론,3,최성희,NULL
전산학부,20152035,2016,3,CE101,37.101,지속가능한 환경 및 에너지공학개론,3,한종인,NULL
전산학부,20152036,2015,1,HSS070,10.179,윤리 및 안전 II,0,담당교수미정,NULL
전산학부,20152036,2015,1,MAE106,40.106,인간과 기계,3,신현정,NULL
전산학부,20152036,2015,1,HSS090,10.09,즐거운 대학생활,0,이도창,NULL
전산학부,20152036,2015,1,BS120,21.12,일반생물학,3,김미영,NULL
전산학부,20152036,2015,1,CH101,23.101,일반화학 I,3,정용원,NULL
전산학부,20152036,2015,1,HSS010,10.01,Intermediate English Speaking & Listening,2,레드펀,NULL
전산학부,20152036,2015,1,PH141,20.141,일반물리학 I,3,장홍영,NULL
전산학부,20152036,2015,1,MAS101,25.101,미적분학 I,3,곽도영,NULL
전산학부,20152036,2015,1,PH151,20.151,일반물리학실험Ⅰ,1,염도준,NULL
전산학부,20152036,2015,1,CH102,23.102,일반화학실험 I,1,박기영,NULL
전산학부,20152036,2015,2,HSS249,13.249,음식 인류학,3,김동주,NULL
전산학부,20152036,2015,3,HSS091,10.091,신나는 대학생활,0,이도창,NULL
전산학부,20152036,2015,3,HSS011,10.009,Intermediate English Reading & Writing,2,위틀,NULL
전산학부,20152036,2015,3,CS204,36.204,이산구조,3,박진아,NULL
전산학부,20152036,2015,3,PH142,20.142,일반 물리학 II,3,장홍영,NULL
전산학부,20152036,2015,3,HSS189,10.11,새내기 세미나 2<전산학부>,1,이영희,NULL
전산학부,20152036,2015,3,MAS102,25.102,미적분학Ⅱ,3,신수진,NULL
전산학부,20152036,2015,3,CS101,36.101,프로그래밍기초,3,백종문,NULL
전산학부,20152036,2016,1,HSS123,10.133,History of Western Civilization,3,마이클박,NULL
전산학부,20152036,2016,1,HSS150,10.15,정치학 개론,3,박현석,NULL
전산학부,20152036,2016,1,CS220,36.22,프로그래밍의 이해,3,한태숙,NULL
전산학부,20152036,2016,1,HSS060,10.172,인성/리더십 I<7H 리더십>,0,최태웅,NULL
전산학부,20152036,2016,1,MAS109,25.109,선형대수학개론,3,"서동엽, 최서영",NULL
전산학부,20152036,2016,1,CS206,36.206,데이타구조,3,오혜연,NULL
전산학부,20152036,2016,3,HSS376,10.376,음악현상의 이해,3,김정진,NULL
전산학부,20152036,2016,3,HSS241,13.241,정치와 정부 재정,3,박현석,NULL
전산학부,20152036,2016,3,CS230,36.23,시스템프로그래밍,3,허재혁,NULL
전산학부,20152036,2016,3,CS300,36.3,알고리즘 개론,3,최성희,NULL
전산학부,20152036,2016,3,CS311,36.311,전산기조직,3,김순태,NULL
전산학부,20152036,2016,3,HSS024,10.024,Advanced English Writing,1,페트라 글리드로,NULL
전산학부,20152047,2015,1,HSS070,10.179,윤리 및 안전 II,0,담당교수미정,NULL
전산학부,20152047,2015,1,HSS090,10.09,즐거운 대학생활,0,김아영,NULL
전산학부,20152047,2015,1,HSS010,10.01,Intermediate English Speaking & Listening,2,위틀,NULL
전산학부,20152047,2015,1,MAS101,25.101,미적분학 I,3,최우진,NULL
전산학부,20152047,2015,1,CH101,23.101,일반화학 I,3,최병석,NULL
전산학부,20152047,2015,1,PH141,20.141,일반물리학 I,3,장홍영,NULL
전산학부,20152047,2015,1,HSS062,10.174,인성/리더십 III<포토샵 입문>,0,김동준 외,NULL
전산학부,20152047,2015,1,BS120,21.12,일반생물학,3,최광욱,NULL
전산학부,20152047,2015,1,CH102,23.102,일반화학실험 I,1,이희승,NULL
전산학부,20152047,2015,1,HSS190,10.1,새내기 세미나 1<전산학과>,1,이영희,NULL
전산학부,20152047,2015,3,HSS091,10.091,신나는 대학생활,0,김아영,NULL
전산학부,20152047,2015,3,PH142,20.142,일반 물리학 II,3,공홍진,NULL
전산학부,20152047,2015,3,CS204,36.204,이산구조,3,박진아,NULL
전산학부,20152047,2015,3,MAS109,25.109,선형대수학개론,3,최서현,NULL
전산학부,20152047,2015,3,HSS022,10.022,English Presentation & Discussion,1,홀리왕,NULL
전산학부,20152047,2015,3,MAS102,25.102,미적분학Ⅱ,3,구자경,NULL
전산학부,20152047,2015,3,HSS024,10.024,Advanced English Writing,1,폴 산체스,NULL
전산학부,20152047,2015,3,HSS189,10.11,새내기 세미나 2<원자력및양자공학과>,1,김영철,NULL
전산학부,20152047,2015,3,PH151,20.151,일반물리학실험Ⅰ,1,윤춘섭,NULL
전산학부,20152047,2015,4,HSS249,13.249,음식 인류학,3,김동주,NULL
전산학부,20152047,2016,1,HSS148,10.143,Introduction to Sociology,3,박혜경,NULL
전산학부,20152047,2016,1,HSS163,10.163,법과 사회생활,3,배덕현,NULL
전산학부,20152047,2016,1,HSS124,10.233,동양문화사,3,천성림,NULL
전산학부,20152047,2016,1,CS211,36.211,디지탈시스템 및 실험,4,맹승렬,NULL
전산학부,20152047,2016,1,CS220,36.22,프로그래밍의 이해,3,한태숙,NULL
전산학부,20152047,2016,1,HSS061,10.173,인성/리더십 II<영리더 목요특강>,0,리더십센터,NULL
전산학부,20152047,2016,1,CS206,36.206,데이타구조,3,이기혁,NULL
전산학부,20152047,2016,3,HSS241,13.241,정치와 정부 재정,3,박현석,NULL
전산학부,20152047,2016,3,NQE101,33.101,원자력과 양자의 세계,3,"류호진, 장동찬",NULL
전산학부,20152047,2016,3,CS230,36.23,시스템프로그래밍,3,허재혁,NULL
전산학부,20152047,2016,3,CS300,36.3,알고리즘 개론,3,최성희,NULL
전산학부,20152047,2016,3,CS322,36.322,형식언어및오토마타,3,최광무,NULL
전산학부,20152047,2016,3,CS492,36.492,전산학특강<디지털워터마킹>,3,이흥규,NULL
전산학부,20152061,2015,1,HSS070,10.179,윤리 및 안전 II,0,담당교수미정,NULL
전산학부,20152061,2015,1,HSS090,10.09,즐거운 대학생활,0,전원주,NULL
전산학부,20152061,2015,1,BS120,21.12,일반생물학,3,김대수,NULL
전산학부,20152061,2015,1,MAS109,25.109,선형대수학개론,3,최건호,NULL
